Date,portfolio,Rolling_VaR_95,Violation_95,Rolling_VaR_99,Violation_99,var_moderate_threshold,var_high_threshold,risk_regime,suggested_exposure,reduce_signal
2024-02-29,-0.0068649879783852,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-04,0.0258115357506948,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-05,-0.0139857243207558,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-06,-0.0113439005495885,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-07,0.0416835085997496,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-08,0.0300367890337113,-0.0247183154688479,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-11,-0.0244844516758575,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-12,0.0374730297228076,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247183154688479,HIGH,0.6,False
2024-03-13,-0.0006332558771765,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247183154688479,-0.02472152955551709,HIGH,0.6,False
2024-03-14,-0.0125233378383588,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247183154688479,-0.0247504563355398,HIGH,0.6,False
2024-03-15,-0.0266165734681968,-0.0250780351818923,True,-0.0325064272180828,False,-0.0247183154688479,-0.0247504563355398,HIGH,0.6,False
2024-03-18,0.023225079614079,-0.0247504563355398,False,-0.0325064272180828,False,-0.02472474364218628,-0.0247504563355398,HIGH,0.6,False
2024-03-19,-0.003209419991307,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-20,0.0119491926607257,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-21,0.0396595824127331,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-22,0.010135939070437,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-25,0.0056335668558937,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-26,0.0120058539583318,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-27,0.0133978672653454,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-28,-0.0014378269300186,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-03-29,0.0108273953864238,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-04-01,-0.0093527735468309,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-04-02,0.0126767061033572,-0.0247504563355398,False,-0.0325064272180828,False,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-04-03,-0.0354230773471137,-0.0250780351818923,True,-0.0347132166846649,True,-0.0247504563355398,-0.0247504563355398,HIGH,0.6,False
2024-04-04,0.0314312839257062,-0.0250780351818923,False,-0.0347132166846649,False,-0.0247504563355398,-0.02478321422017505,HIGH,0.6,False
2024-04-05,-0.0291124459377478,-0.0252559830920209,True,-0.0347132166846649,False,-0.0247504563355398,-0.0250780351818923,HIGH,0.6,False
2024-04-08,-0.0033270037737422,-0.0252559830920209,False,-0.0347132166846649,False,-0.0247504563355398,-0.0250780351818923,HIGH,0.6,False
2024-04-09,-0.007677168904813,-0.0252559830920209,False,-0.0347132166846649,False,-0.0248159721048103,-0.02509582997290516,HIGH,0.6,False
2024-04-11,0.0090128175113901,-0.0252559830920209,False,-0.0347132166846649,False,-0.0250780351818923,-0.0252559830920209,HIGH,0.6,False
2024-04-12,-0.0087229663937073,-0.0252559830920209,False,-0.0347132166846649,False,-0.0250780351818923,-0.0252559830920209,HIGH,0.6,False
2024-04-15,-0.0104781529450121,-0.0252559830920209,False,-0.0347132166846649,False,-0.02511362476391802,-0.0252559830920209,HIGH,0.6,False
2024-04-16,-0.0319694971439619,-0.025690402747259,True,-0.0347132166846649,False,-0.0252559830920209,-0.0252559830920209,HIGH,0.6,False
2024-04-17,-0.0057919743539476,-0.0252559830920209,False,-0.0347132166846649,False,-0.0252559830920209,-0.0252559830920209,HIGH,0.6,False
2024-04-18,0.0260205657348382,-0.0252559830920209,False,-0.0347132166846649,False,-0.0252559830920209,-0.0252559830920209,HIGH,0.6,False
2024-04-19,-0.0290785397813876,-0.025690402747259,True,-0.0347132166846649,False,-0.0252559830920209,-0.0252559830920209,HIGH,0.6,False
2024-04-22,0.0068270426451732,-0.025690402747259,False,-0.0347132166846649,False,-0.0252559830920209,-0.02529942505754471,HIGH,0.6,False
2024-04-23,-0.0154749365748797,-0.025690402747259,False,-0.0347132166846649,False,-0.0252559830920209,-0.025690402747259,HIGH,0.6,False
2024-04-24,0.0422043068811774,-0.025690402747259,False,-0.0347132166846649,False,-0.0252559830920209,-0.025690402747259,HIGH,0.6,False
2024-04-25,-0.0341900743581847,-0.0262554755767757,True,-0.0347942458227599,False,-0.02534286702306852,-0.025690402747259,HIGH,0.6,False
2024-04-26,0.0114669316244271,-0.0262554755767757,False,-0.0347942458227599,False,-0.025690402747259,-0.025690402747259,HIGH,0.6,False
2024-04-29,0.0064657420458938,-0.0262554755767757,False,-0.0347942458227599,False,-0.025690402747259,-0.02574691003021067,HIGH,0.6,False
2024-04-30,0.0103588347771014,-0.0262554755767757,False,-0.0347942458227599,False,-0.025690402747259,-0.0262554755767757,HIGH,0.6,False
2024-05-02,0.0082112195246236,-0.0262554755767757,False,-0.0347942458227599,False,-0.025690402747259,-0.0262554755767757,HIGH,0.6,False
2024-05-03,-0.0066422907671696,-0.0262554755767757,False,-0.0347942458227599,False,-0.02580341731316234,-0.0262554755767757,HIGH,0.6,False
2024-05-07,0.0253302780538129,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-08,-0.0014538539064933,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-09,-0.0165255442142823,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-10,0.005182758531886,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-13,0.0068585462147615,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-14,0.0064912191259518,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-16,0.0154180534789762,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-17,-0.0168484500400865,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-20,0.0012908206246232,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-21,-0.008778836330003,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-22,0.0043232145862217,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-23,0.0039625832548857,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-24,-0.0164383448729999,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-27,0.0219321669547762,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-28,-0.0051693957448805,-0.0262554755767757,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-29,-0.0269415198204422,-0.0266645061837019,True,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-30,-0.0242433454490615,-0.0266645061837019,False,-0.0347942458227599,False,-0.0262554755767757,-0.0262554755767757,HIGH,0.6,False
2024-05-31,-0.0152408751235588,-0.0266645061837019,False,-0.0347942458227599,False,-0.0262554755767757,-0.02629637863746832,HIGH,0.6,False
2024-06-03,0.0207433407436684,-0.0266645061837019,False,-0.0347942458227599,False,-0.0262554755767757,-0.0266645061837019,HIGH,0.6,False
2024-06-04,-0.0024314333230832,-0.0266645061837019,False,-0.0347942458227599,False,-0.0262554755767757,-0.0266645061837019,HIGH,0.6,False
2024-06-05,0.0215551123219253,-0.0266645061837019,False,-0.0347942458227599,False,-0.02633728169816094,-0.0266645061837019,HIGH,0.6,False
2024-06-07,0.0288345666082955,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-10,-0.0112202487976867,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-11,0.004501343398454,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-12,0.0104599682950912,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-13,0.0180082640126954,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-14,-0.0041727245195525,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-17,-0.0055184167358487,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-18,0.0186479689567351,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-19,0.0195762339068092,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-20,0.0068749857345151,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-21,-0.0141104976253699,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-24,-0.0235621483051595,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-25,-0.0042409286242363,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-26,0.0198282603653903,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-27,-0.0048768406969178,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-06-28,-0.0069357842983249,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-01,0.0118340181840836,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-02,-0.0193752218713807,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-03,0.0196277593279405,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-04,0.0098325705993964,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-05,0.0249013442642631,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-08,-0.002840416812345,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-09,0.0094570983684658,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-10,-0.007685340069103,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-11,0.0164460966506542,-0.0266645061837019,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-12,-0.0318882045293978,-0.026821383756769,True,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-15,0.0024422269231787,-0.026821383756769,False,-0.0347942458227599,False,-0.0266645061837019,-0.0266645061837019,HIGH,0.6,False
2024-07-16,-0.0076798211896062,-0.026821383756769,False,-0.0347942458227599,False,-0.0266645061837019,-0.02668019394100861,HIGH,0.6,False
2024-07-17,-0.0259273103318054,-0.026821383756769,False,-0.0347942458227599,False,-0.0266645061837019,-0.026821383756769,HIGH,0.6,False
2024-07-18,-0.012488188418391,-0.026821383756769,False,-0.0347942458227599,False,-0.0266645061837019,-0.026821383756769,HIGH,0.6,False
2024-07-19,-0.0121304252680598,-0.026821383756769,False,-0.0347942458227599,False,-0.02669588169831532,-0.026821383756769,HIGH,0.6,False
2024-07-22,-0.0271014564411523,-0.0270134912997618,True,-0.0347942458227599,False,-0.026821383756769,-0.026821383756769,HIGH,0.6,False
2024-07-23,-0.0032882055513361,-0.0270134912997618,False,-0.0347942458227599,False,-0.026821383756769,-0.026821383756769,HIGH,0.6,False
2024-07-24,-0.003985461758606,-0.0270134912997618,False,-0.0347942458227599,False,-0.026821383756769,-0.02684059451106828,HIGH,0.6,False
2024-07-25,-0.0276919372103366,-0.0273671727872852,True,-0.0347942458227599,False,-0.026821383756769,-0.0270134912997618,HIGH,0.6,False
2024-07-26,0.0008138937916166,-0.0273671727872852,False,-0.0347942458227599,False,-0.026821383756769,-0.0270134912997618,HIGH,0.6,False
2024-07-29,0.0043139707172398,-0.0273671727872852,False,-0.0347942458227599,False,-0.02685980526536756,-0.02704885944851414,HIGH,0.6,False
2024-07-30,-0.0174450903731142,-0.0273671727872852,False,-0.0347942458227599,False,-0.0270134912997618,-0.0273671727872852,HIGH,0.6,False
2024-07-31,0.0103517966302953,-0.0273671727872852,False,-0.0347942458227599,False,-0.0270134912997618,-0.0273671727872852,HIGH,0.6,False
2024-08-01,0.0093666364069151,-0.0273671727872852,False,-0.0347942458227599,False,-0.02708422759726648,-0.0273671727872852,HIGH,0.6,False
2024-08-02,-0.0484565689442491,-0.0277873052491072,True,-0.0373748021141465,True,-0.0273671727872852,-0.0273671727872852,HIGH,0.6,False
2024-08-05,-0.1047456277234998,-0.0284324693035847,True,-0.0416167768454113,True,-0.0273671727872852,-0.0273671727872852,HIGH,0.6,False
2024-08-06,0.0364740502666363,-0.0284324693035847,False,-0.0416167768454113,False,-0.0273671727872852,-0.0274091860334674,HIGH,0.6,False
2024-08-07,0.0185499906956634,-0.0284324693035847,False,-0.0416167768454113,False,-0.0273671727872852,-0.02785182165455495,HIGH,0.6,False
2024-08-08,-0.0316788719930217,-0.0290937975517497,True,-0.0416167768454113,False,-0.0273671727872852,-0.0284324693035847,HIGH,0.6,False
2024-08-09,0.0295925796383069,-0.0290937975517497,False,-0.0416167768454113,False,-0.0274511992796496,-0.0284324693035847,HIGH,0.6,False
2024-08-12,0.0241346976739575,-0.0290937975517497,False,-0.0416167768454113,False,-0.0279163380600027,-0.0284986021284012,HIGH,0.6,False
2024-08-13,0.0075413997242218,-0.0284324693035847,False,-0.0416167768454113,False,-0.0284324693035847,-0.0284986021284012,MODERATE,0.8,False
2024-08-14,0.0218125508660674,-0.0284324693035847,False,-0.0416167768454113,False,-0.0284324693035847,-0.0284986021284012,MODERATE,0.8,False
2024-08-16,0.0320401713488634,-0.0284324693035847,False,-0.0416167768454113,False,-0.0284324693035847,-0.0284986021284012,MODERATE,0.8,False
2024-08-19,-0.0299969015178857,-0.0290937975517497,True,-0.0416167768454113,False,-0.0284324693035847,-0.0290937975517497,HIGH,0.6,True
2024-08-20,0.0145196596887524,-0.0290937975517497,False,-0.0416167768454113,False,-0.0284324693035847,-0.0290937975517497,HIGH,0.6,False
2024-08-21,0.0036365396184359,-0.0290937975517497,False,-0.0416167768454113,False,-0.0285647349532177,-0.0290937975517497,HIGH,0.6,False
2024-08-22,0.0044221539482451,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-23,-0.0174832225016701,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-26,-0.0162004953893333,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-27,-0.003995011360965,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-28,0.012195524618104,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-29,-0.0108303362958632,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-08-30,0.0049039246595181,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-09-02,0.014856744970943,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-09-03,-0.0179236920739198,-0.0290937975517497,False,-0.0416167768454113,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-09-04,-0.0514582005060453,-0.0295104509488098,True,-0.0461416910315398,True,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-09-05,0.0118757578076338,-0.0295104509488098,False,-0.0461416910315398,False,-0.0290937975517497,-0.0290937975517497,HIGH,0.6,False
2024-09-06,-0.0279952678312156,-0.0295104509488098,False,-0.0461416910315398,False,-0.0290937975517497,-0.02913546289145571,HIGH,0.6,False
2024-09-09,-0.004596216018911,-0.0295104509488098,False,-0.0461416910315398,False,-0.0290937975517497,-0.0295104509488098,HIGH,0.6,False
2024-09-10,-0.0205154481630802,-0.0295104509488098,False,-0.0461416910315398,False,-0.0290937975517497,-0.0295104509488098,HIGH,0.6,False
2024-09-11,0.0285104169635438,-0.0295104509488098,False,-0.0461416910315398,False,-0.02917712823116172,-0.0295104509488098,HIGH,0.6,False
2024-09-12,0.0290194642351049,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-13,-0.0208416242909978,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-19,-0.0215963258373206,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-20,0.0127303079392438,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-23,0.0103208243394693,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-24,0.0136450748517781,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-25,-0.0068683992283851,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-26,0.0483978392946888,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-27,0.0021091988686084,-0.0295104509488098,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-09-30,-0.0362477376787305,-0.0300236413523845,True,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-10-02,-0.0179773131882286,-0.0300236413523845,False,-0.0461416910315398,False,-0.0295104509488098,-0.0295104509488098,HIGH,0.6,False
2024-10-04,-0.0032107153164011,-0.0300236413523845,False,-0.0461416910315398,False,-0.0295104509488098,-0.02956176998916727,HIGH,0.6,False
2024-10-07,0.0277418728804698,-0.0300236413523845,False,-0.0461416910315398,False,-0.0295104509488098,-0.0300236413523845,HIGH,0.6,False
2024-10-08,-0.0133648887006238,-0.0300236413523845,False,-0.0461416910315398,False,-0.0295104509488098,-0.0300236413523845,HIGH,0.6,False
2024-10-10,0.0067257538900195,-0.0300236413523845,False,-0.0461416910315398,False,-0.02961308902952474,-0.0300236413523845,HIGH,0.6,False
2024-10-11,0.0041465131395715,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-14,0.0,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-15,0.0012992076152759,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-16,-0.0262505739667359,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-17,0.0078357942979848,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-18,-0.0219539778069323,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-21,0.0097327220351897,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-22,-0.0235152407901775,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-23,0.0293618934257717,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-24,-0.0142300459888791,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-25,-0.0051176544784198,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-28,0.0308325707206698,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-29,-0.0056731903025731,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-30,0.0004438778782273,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-10-31,-0.0266635113276846,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-01,-0.0079684077303653,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-04,0.0291761848922639,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-05,-0.0280456948217841,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-06,-0.0178540169179052,-0.0300236413523845,False,-0.0461416910315398,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-07,0.0,-0.0295104509488098,False,-0.043840875232132,False,-0.0300236413523845,-0.0300236413523845,LOW,1.0,False
2024-11-08,-0.0098551788755106,-0.0295104509488098,False,-0.043840875232132,False,-0.0300236413523845,-0.0300236413523845,LOW,1.0,False
2024-11-11,-0.0372329152702819,-0.0300236413523845,True,-0.043840875232132,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,True
2024-11-12,-0.0366986418381596,-0.0307537882316968,True,-0.043840875232132,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-13,-0.0322301726282855,-0.0317730716343909,True,-0.043840875232132,False,-0.0300236413523845,-0.0300236413523845,HIGH,0.6,False
2024-11-14,-0.0116532190128533,-0.0317730716343909,False,-0.043840875232132,False,-0.0300236413523845,-0.03009665604031573,HIGH,0.6,False
2024-11-15,0.0095987298739131,-0.0317730716343909,False,-0.043840875232132,False,-0.0300236413523845,-0.030855716571966212,HIGH,0.6,False
2024-11-18,0.0279413129676973,-0.0317730716343909,False,-0.043840875232132,False,-0.0300236413523845,-0.0317730716343909,HIGH,0.6,False
2024-11-19,-0.0089765939557704,-0.0307537882316968,False,-0.043840875232132,False,-0.030169670728246962,-0.0317730716343909,MODERATE,0.8,False
2024-11-20,-0.0053310088177625,-0.0307537882316968,False,-0.043840875232132,False,-0.0307537882316968,-0.0317730716343909,MODERATE,0.8,False
2024-11-21,0.0093912602093785,-0.0307537882316968,False,-0.043840875232132,False,-0.0307537882316968,-0.0317730716343909,MODERATE,0.8,False
2024-11-22,0.0184971555709118,-0.0307537882316968,False,-0.043840875232132,False,-0.0307537882316968,-0.0317730716343909,MODERATE,0.8,False
2024-11-25,0.0220572065672365,-0.0307537882316968,False,-0.043840875232132,False,-0.0307537882316968,-0.0317730716343909,MODERATE,0.8,False
2024-11-26,0.0036821958477159,-0.0307537882316968,False,-0.043840875232132,False,-0.0307537882316968,-0.0317730716343909,MODERATE,0.8,False
2024-11-27,-0.0414349847959902,-0.0317730716343909,True,-0.044875561028637,False,-0.0307537882316968,-0.0317730716343909,HIGH,0.6,True
2024-11-28,-0.0144064365083273,-0.0317730716343909,False,-0.044875561028637,False,-0.030957644912235623,-0.0317730716343909,HIGH,0.6,False
2024-11-29,-0.0325600017654264,-0.0319247862059516,True,-0.044875561028637,False,-0.0317730716343909,-0.0317730716343909,HIGH,0.6,False
2024-12-02,-0.0001692387971196,-0.0319247862059516,False,-0.044875561028637,False,-0.0317730716343909,-0.0317730716343909,HIGH,0.6,False
2024-12-03,0.0151286792061871,-0.0319247862059516,False,-0.044875561028637,False,-0.0317730716343909,-0.03178824309154697,HIGH,0.6,False
2024-12-04,0.0005201067436737,-0.0319247862059516,False,-0.044875561028637,False,-0.0317730716343909,-0.0319247862059516,HIGH,0.6,False
2024-12-05,0.0037261242748231,-0.0319247862059516,False,-0.044875561028637,False,-0.0317730716343909,-0.0319247862059516,HIGH,0.6,False
2024-12-06,-0.0090926057075953,-0.0319247862059516,False,-0.044875561028637,False,-0.03180341454870304,-0.0319247862059516,HIGH,0.6,False
2024-12-09,-0.017066238958126,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
2024-12-10,0.0242910271608566,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
2024-12-11,-0.0025953497342321,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
2024-12-12,0.0283740055787527,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
2024-12-13,0.0071659618044884,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
2024-12-16,0.0073398972640865,-0.0319247862059516,False,-0.044875561028637,False,-0.0319247862059516,-0.0319247862059516,HIGH,0.6,False
