Date,sigma_1d,sigma_h,q_left,VaR_return_h,VaR_krw_h
2025-01-16,0.019129214499140127,0.04277422397625192,-1.6448536269514722,-0.07035733744737259,-703573.3744737259
2025-01-17,0.018974900946758525,0.042429168383277184,-1.6448536269514722,-0.06978977150376821,-697897.7150376821
2025-01-20,0.019000723456281208,0.042486909269919534,-1.6448536269514722,-0.06988474681058528,-698847.4681058527
2025-01-21,0.019023399316152774,0.04253761403404062,-1.6448536269514722,-0.06996814872575356,-699681.4872575356
2025-01-22,0.01932308203973246,0.04320772497564707,-1.6448536269514722,-0.0710703831385148,-710703.831385148
2025-01-23,0.019544993369979037,0.04370393379505583,-1.6448536269514722,-0.07188657401484459,-718865.7401484459
2025-01-24,0.01917981019367446,0.0428873593885995,-1.6448536269514722,-0.07054342864070916,-705434.2864070915
2025-01-31,0.02133398226232324,0.04770423456932952,-1.6448536269514722,-0.07846648325230546,-784664.8325230546
2025-02-03,0.02217418318380099,0.049582980944511724,-1.6448536269514722,-0.08155674604164584,-815567.4604164584
2025-02-04,0.022175397330213946,0.04958569585842574,-1.6448536269514722,-0.08156121167764417,-815612.1167764417
2025-02-05,0.022692472004795496,0.05074190998023367,-1.6448536269514722,-0.08346301466943246,-834630.1466943246
2025-02-06,0.02256629117957122,0.05045976107757517,-1.6448536269514722,-0.08299892102355425,-829989.2102355425
2025-02-07,0.022319836168986244,0.049908670920511725,-1.6448536269514722,-0.08209245837993118,-820924.5837993118
2025-02-10,0.021576362270749435,0.04824621274455746,-1.6448536269514722,-0.07935795801955768,-793579.5801955768
2025-02-11,0.021205552372897243,0.04741705660623021,-1.6448536269514722,-0.07799411753812102,-779941.1753812102
2025-02-12,0.021020607719446704,0.04700350778903966,-1.6448536269514722,-0.07731389026624366,-773138.9026624366
2025-02-13,0.021452824824224122,0.047969974616360114,-1.6448536269514722,-0.07890358673248998,-789035.8673248999
2025-02-14,0.021308531775373216,0.047647325550448795,-1.6448536269514722,-0.07837287624619325,-783728.7624619325
2025-02-17,0.02127627352036524,0.04757519389941543,-1.6448536269514722,-0.07825423023837302,-782542.3023837302
2025-02-18,0.02124835852994668,0.04751277408324828,-1.6448536269514722,-0.07815155877735684,-781515.5877735685
2025-02-19,0.021942392617982098,0.049064681482797544,-1.6448536269514722,-0.08070421929219827,-807042.1929219827
2025-02-20,0.021126302742375758,0.04723984904519243,-1.6448536269514722,-0.0777026370386248,-777026.370386248
2025-02-21,0.019620729903598224,0.04387328583260853,-1.6448536269514722,-0.07216513332804478,-721651.3332804478
2025-02-24,0.01948710446999669,0.04357449027955261,-1.6448536269514722,-0.07167365837888379,-716736.5837888379
2025-02-25,0.019760702069007288,0.04418627310942104,-1.6448536269514722,-0.0726799515854995,-726799.515854995
2025-02-26,0.019750851062982126,0.04416424559030201,-1.6448536269514722,-0.07264371954078383,-726437.1954078383
2025-02-27,0.019588542011265284,0.04380131151729963,-1.6448536269514722,-0.07204674611446159,-720467.4611446159
2025-02-28,0.020757871507525765,0.04641601175903365,-1.6448536269514722,-0.07634754529046868,-763475.4529046868
2025-03-04,0.02110067499157143,0.04718254365228352,-1.6448536269514722,-0.07760837805525471,-776083.7805525471
2025-03-05,0.021202293781295144,0.047409770173897005,-1.6448536269514722,-0.07798213242347021,-779821.3242347022
2025-03-06,0.020517110679142254,0.04587765418044896,-1.6448536269514722,-0.07546202587473684,-754620.2587473684
2025-03-07,0.020546892685689773,0.04594424877159556,-1.6448536269514722,-0.07557156422951967,-755715.6422951968
2025-03-10,0.020543638192193184,0.04593697150290485,-1.6448536269514722,-0.07555959418771946,-755595.9418771946
